ID,ModelName
7416,World\Generic\Dwarf\Passive Doodads\ConstructionSigns\UnderConstruction01.mdx
7417,WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\MOONWELLLIGHT\MOONWELLLIGHT.MDX
7418,World\Expansion01\Doodads\Generic\Ogre\Bones\OM_Bones_01.mdx
7419,World\Expansion01\Doodads\Generic\Ogre\Bones\OM_Bones_02.mdx
7420,World\Generic\Dwarf\Passive Doodads\Chairs\DwarvenChair01.mdx
7421,WORLD\EXPANSION01\DOODADS\BLACKTEMPLE\ACTIVEDOODADS\DOORS\BT_ILLIDAN_DOOR_RIGHT.MDX
7422,WORLD\EXPANSION01\DOODADS\BLACKTEMPLE\ACTIVEDOODADS\DOORS\BT_ILLIDAN_DOOR_LEFT.MDX
7423,World\Outland\PassiveDoodads\Mushrooms\outland_big_shroom02.mdx
7424,World\wmo\band\final_stage.wmo
7425,World\Generic\Tauren\Passive Doodads\Weapons\Tauren_WeaponRack02.mdx
7426,World\Generic\PassiveDoodads\Furniture\Containers\Crate03.mdx
7427,WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_LYNXGATE.MDX
7428,World\wmo\Azeroth\Buildings\Chapel\RedridgeChapel.wmo
7430,World\Generic\Human\Passive Doodads\Flowers\FlowersWreath02.mdx
7431,World\Azeroth\SwampOSorrow\PassiveDoodads\SwampBeastBones\SwampBeastBone01.mdx
7432,World\wmo\Azeroth\Buildings\Duskwood_human_farm\Duskwood_human_farm.wmo
7433,World\wmo\Azeroth\Buildings\GriffonAviary\GriffonAviary.wmo
7434,World\wmo\Azeroth\Buildings\LumberMill\LumberMill.wmo
7435,
7436,World\wmo\Azeroth\Buildings\Duskwood_Human_Farm_Burnt\DuskwoodFarmHouseburnt.wmo
7437,World\Generic\PassiveDoodads\Band\final_stage.mdx
7438,World\Expansion02\Doodads\HowlingFjord\FireFX\BurntGround01.mdx
7439,World\Azeroth\RedRidge\PassiveDoodads\DockPieces\RedRidgeDocksBoardwalk01.mdx
7440,World\Azeroth\RedRidge\PassiveDoodads\Bricks\RedRidgeBridgeBrick01.mdx
7441,World\Expansion02\Doodads\Generic\Vrykul\Weapons\VR_BM_ Shield_02.mdx
7442,World\Expansion01\Doodads\HellfirePeninsula\Firewall\Hellfire_Firewall_01.mdx
7443,World\Azeroth\Westfall\PassiveDoodads\WestfallTable\WestfallTable.mdx
7444,World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampPlant03.mdx
7445,World\Azeroth\Stranglethorn\PassiveDoodads\Detail\StranglePlant06.mdx
7446,World\wmo\transports\icebreaker\Transport_Icebreaker_ship.wmo
7447,World\Generic\PassiveDoodads\Oktoberfest\FlamingPumpkinHead.mdx
7448,World\Lordaeron\Scholomance\PassiveDoodads\Cauldrons\GreenBubblingcauldron.mdx
7449,World\wmo\Azeroth\Buildings\Chapel\DuskwoodChapel.wmo
7450,World\wmo\Azeroth\Buildings\Chapel\Chapel.wmo
7451,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ELEVATOR\VR_ELEVATOR_GATE.MDX
7452,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ELEVATOR\VR_ELEVATOR_LIFT.MDX
7454,World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_01.mdx
7455,World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_02.mdx
7456,World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_03.mdx
7457,World\Azeroth\BurningSteppes\ActiveDoodads\DarkIronNode\DarkIronNodeParticleRock.mdx
7458,World\wmo\Kalimdor\Buildings\NightElfDruidTower\DSNightElfDruidTower.wmo
7459,World\Lordaeron\AeriePeaks\PassiveDoodads\Trees\AerieTree01.mdx
7460,World\Generic\Tauren\Passive Doodads\Chairs\TaurenLogChair01.mdx
7461,World\wmo\Outland\BrokenBuildings\Thebroken_house01.wmo
7462,World\wmo\Azeroth\Buildings\GuardTower_Ruined\ruinedhumanguardtower01.wmo
7463,World\wmo\Azeroth\Buildings\Duskwood_HumanTwoStory\Duskwood_HumanTwoStory.wmo
7464,World\wmo\Azeroth\Buildings\Westfall_human_farm_Burnt\WestFallFarmHouseburnt.wmo
7465,World\wmo\Azeroth\Buildings\Westfall_human_farm\Westfall_human_farm.wmo
7466,World\wmo\Kalimdor\Buildings\OrcZeppelinHouse\OrcZeppelinHouse.wmo
7467,World\Generic\Doodads\Fishing\Chair\FishingChair.mdx
7468,World\Expansion02\Doodads\Generic\Vrykul\Signs\VR_SignPost_Sign_01.mdx
7469,World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_Top.mdx
7470,World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrel.mdx
7471,World\Generic\Dwarf\Passive Doodads\Gyrocopter\gyrocopter.mdx
7472,World\Expansion02\Doodads\Generic\Tuskarr\IncenseBurner\TS_IncenseBurner_01.mdx
7473,World\Scale\1000x1000.mdx
7474,World\wmo\Kalimdor\ThunderBluff\GiantTotem.wmo
7475,World\wmo\Lorderon\Buildings\Wetlands\BridgeBigWhite\BridgeBigWhite.wmo
7476,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CAGE\VR_CAGE_01.MDX
7477,World\Generic\Dwarf\Passive Doodads\Targets\TargetOgre01.mdx
7478,World\Expansion01\Doodads\Generic\BloodElf\Food\BE_Meat01.mdx
7479,World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_Base.mdx
7480,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\PORTCULLIS\VR_PORTCULLISWITHCHAIN.MDX
7481,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ANVIL\VR_ANVIL_GLOW_01.MDX
7482,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\PORTCULLIS\VR_PORTCULLIS.MDX
7483,World\Goober\G_Water_Barrel_01.mdx
7484,World\Goober\G_Water_Buckets_01.mdx
7485,World\Goober\G_Water_Buckets_02.mdx
7486,World\Expansion02\Doodads\Generic\Vrykul\Map\VR_WallMap_01.mdx
7487,World\Generic\BloodElf\Passive Doodads\BL_sq_Crate_002.mdx
7488,World\Generic\BloodElf\Passive Doodads\BL_sq_Crate_004_open.mdx
7489,World\Azeroth\Karazahn\PassiveDoodads\Crates\KarazahnCrate01.mdx
7490,World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegWStand01.mdx
7491,World\Expansion02\Doodads\Generic\Vrykul\Elevator\VR_Elevator_Pulley.mdx
7492,World\Expansion02\Doodads\DragonBlight\DragonBlight_IceCliff_06.mdx
7493,World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonSacks\TrollDungeonSacks.mdx
7494,World\Lordaeron\AlteracMountains\PassiveDoodads\FruitBuckets\AlteracFruitBucket01.mdx
7495,World\Expansion01\Doodads\ZulAman\Ruins\TrollRuins_ZulAman_07.mdx
7496,World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack03.mdx
7497,World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack01.mdx
7498,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_OpenTent.mdx
7499,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_FoodTent.mdx
7500,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_BeerVendor.mdx
7501,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Wagon.mdx
7502,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\BELLOWS\VR_BELLOWS_01.MDX
7503,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\FIRES\VR_FORGEFIRE_01.MDX
7504,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CHAIRS\VR_CHAIR_01.MDX
7505,World\wmo\Dungeon\KL_AhnQiraj\40ManArmyGeneral.wmo
7506,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Banner02.mdx
7507,World\Generic\Passive Doodads\Shoutbox\ShoutBox_Generic.mdx
7508,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Banner01.mdx
7509,World\Azeroth\BurningSteppes\PassiveDoodads\StoneGolemStatue\StoneGolemStatue9-9.mdx
7510,World\Generic\PassiveDoodads\Brewfest\Beerfest_MoleMachine.mdx
7511,World\Generic\Human\Passive Doodads\Dolls\ragdoll_02.mdx
7512,World\Generic\Human\Passive Doodads\Dolls\ragdoll_03.mdx
7513,World\Generic\Human\Passive Doodads\Dolls\ragdoll_04.mdx
7514,World\Generic\Human\Passive Doodads\Dolls\ragdoll_05.mdx
7515,WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_ENTRANCEGATE.MDX
7516,World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Wagon_Full.mdx
7517,World\Azeroth\SwampOSorrow\PassiveDoodads\WaterHuts\WaterHut01.mdx
7518,World\Azeroth\SwampOSorrow\PassiveDoodads\WaterHuts\WaterHut02.mdx
7519,WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_GATE.MDX
7520,WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_LIFT_02.MDX
7521,WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_LIFT.MDX
7522,World\Expansion02\Doodads\Generic\Vrykul\Harpoon\VR_Harpoon_01.mdx
7523,World\Expansion01\Doodads\Generic\Arakkoa\Nest\AK_Nest01.mdx
7524,World\Azeroth\Westfall\PassiveDoodads\BrokenCart\BrokenCart.mdx
7525,World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegBroken01.mdx
7526,World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegBroken02.mdx
7527,World\Generic\Orc\Passive Doodads\WyvernNests\WyvernNest02.mdx
7528,World\Generic\Tauren\Passive Doodads\BallandHoop\TaurenLeatherBall.mdx
7529,World\Goober\G_BearTrap.mdx
7530,WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_WINDDOOR.MDX
7531,WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_FIREDOOR.MDX
7532,World\Expansion01\Doodads\ZulAman\Doors\ZulAman_TorchFire.mdx
7533,World\Generic\Orc\Passive Doodads\VoodooStuff\VoodooDrum01.mdx
7534,World\Generic\Orc\Passive Doodads\VoodooStuff\VoodooDrum02.mdx
7535,World\Azeroth\Stranglethorn\PassiveDoodads\TrollDrum\TrollRuinsDrum01.mdx
7536,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_FX.MDX
7537,World\Goober\G_ConjureTable.mdx
7538,World\Generic\Human\Passive Doodads\Ropes\CaveKoboldRopeCoil.mdx
7539,World\Generic\PassiveDoodads\FloatingDebris\FloatingCrate01.mdx
7540,World\wmo\Azeroth\Buildings\GuardTower\GuardTower_damaged.wmo
7541,World\wmo\Azeroth\Buildings\GuardTower\GuardTower_destroyed.wmo
7542,World\Expansion02\Doodads\Generic\Vrykul\Rug\VR_Rug_Long_01.mdx
7543,World\Expansion02\Doodads\HowlingFjord\Rocks\HFjord_ForestRock_01.mdx
7544,World\Expansion02\Doodads\BoreanTundra\Geysers\Borean_Geyser_01.mdx
7545,World\Expansion01\Doodads\Generic\BloodElf\Broom\BE_Mop01.mdx
7546,World\wmo\transports\transport_horde_zeppelin\Transport_Horde_Zeppelin.wmo
7547,World\Kalimdor\StoneTalon\PassiveDoodads\HarpyNests\StoneTalonHarpysNest02.mdx
7548,World\Expansion02\Doodads\Generic\Human\HU_Rope01.mdx
7549,World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg01_NoCollide.mdx
7550,World\KhazModan\Blackrock\PassiveDoodads\GolemParts\DarkIronOperationTableEmpty.mdx
7551,World\Goober\G_CameraShake03.mdx
7552,World\wmo\Dungeon\MD_Pirateship\Pirateship.wmo
7553,World\Expansion01\Doodads\Generic\Naga\Pagoda\NagaPagodaHut01.mdx
7554,World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemCut_01.mdx
7555,World\wmo\Dungeon\MD_Pirateship\Pirateship_NoCannons.wmo
7556,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_A.MDX
7557,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_B.MDX
7558,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_C.MDX
7559,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_D.MDX
7560,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_E.MDX
7561,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_F.MDX
7562,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_G.MDX
7563,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_H.MDX
7564,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_I.MDX
7565,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_J.MDX
7566,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_K.MDX
7567,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_L.MDX
7568,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_M.MDX
7569,World\Expansion01\Doodads\Generic\Draenei\TempestKeep\FactoryEnergyCube_3x3.mdx
7570,World\wmo\transports\transport_ship_Pirate\Transport_Pirate_ship.wmo
7571,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_A.MDX
7572,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_B.MDX
7573,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_C.MDX
7574,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_D.MDX
7575,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_E.MDX
7576,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_F.MDX
7577,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_G.MDX
7578,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_H.MDX
7579,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_I.MDX
7580,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_J.MDX
7581,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_K.MDX
7582,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_L.MDX
7583,WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_M.MDX
7584,World\Expansion01\Doodads\Zangar\Rocks\DirtMound_Zangar.mdx
7585,World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystalFloating01.mdx
7586,World\Expansion02\Doodads\Generic\Vrykul\Cooking\VR_Cookpot_01.mdx
7587,World\Expansion01\Doodads\Netherstorm\Dirt\NetherGraveDirtMound01.mdx
7588,World\Kalimdor\StoneTalon\ActiveDoodads\Tree\sapling01.mdx
7589,World\goober\G_PirateFlag_01.mdx
7590,World\Expansion02\Doodads\Generic\Vrykul\Brazier\VR_Brazier_01.mdx
7591,World\Expansion01\Doodads\Generic\BloodElf\Tables\BE_Table_Large01.mdx
7592,World\Expansion01\Doodads\Generic\BloodElf\Statues\BE_Statue01.mdx
7593,World\Generic\Human\Passive Doodads\WoodenStairs\WoodenStairs02.mdx
7594,World\Expansion01\Doodads\ZulAman\Throne\EagleThrone01.mdx
7595,World\wmo\Azeroth\Buildings\GuardTower\GuardTower_intact.wmo
7596,World\Azeroth\BurningSteppes\PassiveDoodads\SmeltingCauldron\SmeltingCauldron.mdx
7597,World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Magnataur_Ribcage01.mdx
7598,World\wmo\transports\VrykulBoats\Transport_Vrykul_Large.wmo
7599,World\Generic\PassiveDoodads\ValentinesDay\ValentineUmbrella_01.mdx
7600,World\Generic\PassiveDoodads\ValentinesDay\ValentineBasket_01.mdx
7601,World\KhazModan\Uldaman\PassiveDoodads\Banners\Banner02.mdx
7602,World\Expansion01\Doodads\Generic\BloodElf\Banners\BE_Banner_TallBlue.mdx
7603,World\Expansion01\Doodads\Generic\BloodElf\Banners\BE_Banner_ShatariSkyguard.mdx
7604,World\Generic\PassiveDoodads\GuildBank\GuildVault_BloodElf_01.mdx
7605,World\Generic\PassiveDoodads\GuildBank\GuildVault_Goblin_01.mdx
7606,World\Generic\PassiveDoodads\GuildBank\GuildVault_Undercity_01.mdx
7607,World\Generic\PassiveDoodads\GuildBank\GuildVault_Human_01.mdx
7608,World\Generic\PassiveDoodads\GuildBank\GuildVault_Dwarf_01.mdx
7609,World\Expansion02\Doodads\Generic\Human\Signpost\HU_Signpost_Sign_Northrend.mdx
7610,World\Expansion02\Doodads\Generic\Human\Northrend Human Mailbox dodad\final\HU_Mailbox.mdx
7611,World\Expansion02\Doodads\WinterTauren\WT_Brazier_Lit.mdx
7612,World\Generic\PassiveDoodads\GuildBank\GuildVault_Draenei_01.mdx
7613,World\Generic\PassiveDoodads\GuildBank\GuildVault_Orc_01.mdx
7614,World\wmo\transports\VrykulBoats\Transport_Vrykul_Medium.wmo
7615,World\Generic\PassiveDoodads\GuildBank\GuildVault_NightElf_01.mdx
7616,World\Generic\PassiveDoodads\GuildBank\GuildVault_Tauren_01.mdx
7617,World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner01.mdx
7618,World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner02.mdx
7619,World\Expansion01\Doodads\ZulAman\Ruins\TrollRuins_ZulAman_01.mdx
7620,World\Goober\G_RitualOfSouls_Blue.mdx
7621,World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner03.mdx
7622,World\Generic\Human\Passive Doodads\Armor\ArmorShoulderTrim.mdx
7623,World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystalAparatus01.mdx
7624,World\Generic\Human\Passive Doodads\Armor\ArmorBreastplateGreen.mdx
7625,World\Expansion02\Doodads\Generic\Vrykul\Shield\VR_CrestShield_02.mdx
7626,World\Expansion02\Doodads\Generic\Tuskarr\Forge\TS_Anvil_01.mdx
7627,World\Expansion02\Doodads\Generic\Tuskarr\Forge\TS_Forge_01.mdx
7628,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Sunwell.mdx
7629,World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Monument.mdx
7630,World\wmo\Kalimdor\CollidableDoodads\Silithus\QuirajTower03.wmo
7631,World\Goober\G_ArcanePrison_01.mdx
7632,World\wmo\transports\VrykulBoats\Vrykul_Gondola.wmo
7633,World\Expansion02\Doodads\BoreanTundra\StoneHeads\Borean_TuskarrStatue_01.mdx
7634,World\Generic\PassiveDoodads\Ships\ShipAnimation\Transport_Tuskarr_turtle.mdx
7635,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrate09.mdx
7636,World\wmo\transports\Tuskarrboat\Transport_Tuskarr_ship.wmo
7637,World\Expansion01\Doodads\Generic\AncientOrc\crates\AO_OrcCrate01.mdx
7638,World\Expansion01\Doodads\Generic\AncientOrc\crates\AO_OrcCrate02.mdx
7639,World\Expansion02\Doodads\Generic\Tuskar\FishLamp\TS_FishLight.mdx
7640,World\Generic\PassiveDoodads\DeathSkeletons\TaurenMaleDeathSkeleton.mdx
7641,World\Kalimdor\Silithus\PassiveDoodads\SilithidTankHusks\SilithidTankHuskThorax.mdx
7642,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\GONDOLA\VRYKUL_GONDOLA.MDX
7643,World\Generic\Gnome\Passive Doodads\Parts\GnomeSteelPlate04.mdx
7644,World\Expansion02\Doodads\HowlingFjord\Fog\HFjord_Fog_01.mdx
7645,World\Goober\G_MapMarkerHorde.mdx
7646,World\Goober\G_MapMarkerAlliance.mdx
7647,World\Goober\G_MapMarkerScourge.mdx
7648,WORLD\EXPANSION02\DOODADS\GRIZZLYHILLS\VENTURECO\LOGRUN_PUMPELEVATOR01.MDX
7649,World\Kalimdor\Silithus\PassiveDoodads\Eggs\SilithidEgg.mdx
7650,World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Borean_RedPlant_Drying_02.mdx
7651,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_02.MDX
7652,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_01.MDX
7653,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_03.MDX
7654,World\Expansion02\Doodads\BoreanTundra\StoneFlags\Borean_Flag_05.mdx
7655,World\Expansion02\Doodads\BoreanTundra\StoneFlags\Borean_Flag_04.mdx
7656,World\Generic\Human\Passive Doodads\GunShop\GunShopBomb.mdx
7657,World\Expansion01\Doodads\Bloodmyst\Webs\Cocoon_Yellow.mdx
7658,World\Goober\G_RuneBlue02.mdx
7659,World\KhazModan\Wetlands\PassiveDoodads\Totem\DragonTotem02.mdx
7660,World\Kalimdor\Ashenvale\PassiveDoodads\SatyrTotem\AshenSatyrTotem05.mdx
7661,World\KhazModan\Ironforge\PassiveDoodads\Rocks\SnowyTowerRock01.mdx
7662,World\Expansion02\Doodads\BoreanTundra\Bushes\Borean_Shrub_05_Q.mdx
7663,World\Expansion02\Doodads\WinterTauren\WT_Bench_01.mdx
7664,World\Dungeon\ScarletMonastery\PassiveDoodads\Statues\statueDMmountainking.mdx
7665,World\Generic\Orc\Passive Doodads\Rugs\FurRug01.mdx
7666,World\Generic\PassiveDoodads\SummerFestival\SummerFest_IceStone_01.mdx
7667,World\Outland\PassiveDoodads\DraeniBuildings\outland_draeni_hut_1.wmo
7668,World\wmo\Azeroth\Buildings\Duskwood_Blacksmith\Duskwood_Blacksmith.wmo
7669,World\wmo\Dungeon\KL_AhnQiraj\40MansSilithidHall.wmo
7670,World\wmo\Kalimdor\Buildings\OrcGreatHall\AbandonedOrcGreatHall.wmo
7671,World\wmo\Dungeon\KL_AhnQiraj\40ManMainBossEast.wmo
7672,World\wmo\Kalimdor\Buildings\OrcBarracks\AbandonedOrcBarracks.wmo
7673,World\wmo\Dungeon\KL_AhnQiraj\40ManMainBoss2.wmo
7674,World\wmo\Dungeon\KL_AhnQiraj\40ManEnterance.wmo
7675,World\wmo\Dungeon\KL_AhnQiraj\40ManMainBoss1.wmo
7676,World\wmo\Kalimdor\Buildings\OrcBlacksmith\AbandonedOrcBlacksmith.wmo
7677,World\wmo\Kalimdor\Buildings\OrcKennel\AbandonedOrcKennel.wmo
7678,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Sack_02_Q.mdx
7679,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Sack_03_Q.mdx
7680,World\Generic\DarkIronDwarf\Passive Doodads\Crates\DarkIronCrateBroken01.mdx
7681,World\Expansion01\Doodads\Sunwell\Passivedoodads\Sunwell\Sunwell_Replica.mdx
7682,World\Generic\PassiveDoodads\SummerFestival\SummerFest_Banner_01.mdx
7683,World\Generic\PassiveDoodads\SummerFestival\SummerFest_Pavilion_01.mdx
7684,World\Kalimdor\Silithus\PassiveDoodads\Crystals\silithus_crystal_masterbase.mdx
7685,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base02.mdx
7686,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base03.mdx
7687,World\Azeroth\Elwynn\PassiveDoodads\BattleGladePolearmSkull\BattleGladePolearmSkull.mdx
7688,World\Kalimdor\Winterspring\PassiveDoodads\FrostSaberRock\WinterSpringFrostSaberRock.mdx
7689,World\Expansion01\Doodads\Sunwell\Passivedoodads\Sunwell\FrostwurmFellfire_Birth.mdx
7690,World\Kalimdor\Winterspring\PassiveDoodads\FrozenWaterFalls\FrozenWaterfall02.mdx
7691,SPELLS\SUNWELL_FIRE_BARRIER_EXT.MDX
7692,World\Generic\PassiveDoodads\SummerFestival\SummerFest_Brazer_NoCollision.mdx
7693,World\Goober\G_Book01_Brown.mdx
7694,World\Expansion01\Doodads\Generic\BloodElf\Planetarium\BE_Planetarium_Active.mdx
7695,World\Expansion01\Doodads\Shattrath\Passivedoodads\BattlemasterPedestal\BattlemasterPedestal.mdx
7696,World\Expansion02\Doodads\Stratholme_Past\LD_GrainSack01.mdx
7697,World\Expansion02\Doodads\Stratholme_Past\LD_GrainSack02.mdx
7698,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\DRUMS\TAURENDRUMMED01.MDX
7699,World\Expansion02\Doodads\Generic\Zeppelin\CrashedZeppelinPiece_03.mdx
7700,World\Expansion02\Doodads\Generic\Zeppelin\CrashedZeppelinPiece_04.mdx
7701,World\Expansion01\Doodads\Generic\Draenei\crashplate\DR_crashplate01.mdx
7702,World\Expansion02\Doodads\HowlingFjord\HFjord_Bush_SNOW_04.mdx
7703,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_04.MDX
7704,WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_ICE_BARRIER.MDX
7705,World\Generic\Human\Passive Doodads\Books\BookSmall01.mdx
7706,World\Generic\Human\Passive Doodads\Books\BookSmall03.mdx
7707,World\Generic\Human\Passive Doodads\Books\BookSmall05.mdx
7708,World\wmo\Azeroth\Collidable Doodads\Redridge\RedridgeDocks\RedRidgeSmallDock01.wmo
7709,World\wmo\transports\Crashed_zeppelin\CrashedZeppelinPiece_01.wmo
7710,World\Generic\PassiveDoodads\SummerFestival\SummerFest_Candle_01.mdx
7711,World\Generic\PassiveDoodads\SummerFestival\SummerFest_Candle_02.mdx
7712,World\Goober\G_BearTrapReverse.mdx
7713,World\Goober\G_IceSpike_Impact.mdx
7714,World\Kalimdor\Silithus\PassiveDoodads\Ruins\SilithusRuinsObelisk03.mdx
7715,World\Kalimdor\Silithus\PassiveDoodads\Ruins\SilithusRuinsObelisk02.mdx
7716,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base01.mdx
7717,World\Expansion02\Doodads\BoreanTundra\Ropes\Borean_Rope_01.mdx
7718,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\CHEESESHOP01.MDX
7719,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BANK01.MDX
